1000,getByIndex,600
1000,add,46400
1000,getIndex,4500
1000,removeRoot,10300
1000,getByIndex,700
1000,add,49700
1000,getIndex,4200
1000,removeRoot,8900
1000,getByIndex,400
1000,add,72100
1000,getIndex,5000
1000,removeRoot,9100
1000,getByIndex,700
1000,add,44400
1000,getIndex,4000
1000,removeRoot,8700
1000,getByIndex,400
1000,add,48700
1000,getIndex,4800
1000,removeRoot,9500
1000,getByIndex,500
1000,add,36600
1000,getIndex,3500
1000,removeRoot,8000
1000,getByIndex,1000
1000,add,48600
1000,getIndex,3200
1000,removeRoot,8100
1000,getByIndex,500
1000,add,49100
1000,getIndex,4800
1000,removeRoot,13700
1000,getByIndex,500
1000,add,38800
1000,getIndex,4100
1000,removeRoot,29200
1000,getByIndex,400
1000,add,42400
1000,getIndex,4300
1000,removeRoot,11200
1000,getByIndex,500
1000,add,36300
1000,getIndex,3900
1000,removeRoot,7600
1000,getByIndex,300
1000,add,61100
1000,getIndex,5500
1000,removeRoot,22300
1000,getByIndex,500
1000,add,48800
1000,getIndex,4500
1000,removeRoot,8000
1000,getByIndex,500
1000,add,46200
1000,getIndex,4300
1000,removeRoot,7800
1000,getByIndex,400
1000,add,42800
1000,getIndex,3800
1000,removeRoot,8900
1000,getByIndex,400
1000,add,42600
1000,getIndex,4000
1000,removeRoot,8400
1000,getByIndex,500
1000,add,38600
1000,getIndex,4400
1000,removeRoot,8600
1000,getByIndex,500
1000,add,49600
1000,getIndex,4200
1000,removeRoot,6800
1000,getByIndex,400
1000,add,35300
1000,getIndex,4300
1000,removeRoot,15300
1000,getByIndex,500
1000,add,38200
1000,getIndex,3500
1000,removeRoot,8500
1000,getByIndex,600
1000,add,41900
1000,getIndex,4300
1000,removeRoot,7800
1000,getByIndex,600
1000,add,60000
1000,getIndex,4000
1000,removeRoot,8000
1000,getByIndex,900
1000,add,37000
1000,getIndex,3900
1000,removeRoot,12500
1000,getByIndex,300
1000,add,56500
1000,getIndex,4200
1000,removeRoot,7500
1000,getByIndex,300
1000,add,46000
1000,getIndex,4300
1000,removeRoot,7800
1000,getByIndex,400
1000,add,49800
1000,getIndex,4000
1000,removeRoot,7800
1000,getByIndex,400
1000,add,48700
1000,getIndex,4100
1000,removeRoot,7900
1000,getByIndex,500
1000,add,62800
1000,getIndex,4500
1000,removeRoot,9400
1000,getByIndex,700
1000,add,43900
1000,getIndex,4100
1000,removeRoot,8300
1000,getByIndex,500
1000,add,67400
1000,getIndex,3600
1000,removeRoot,10200
1000,getByIndex,300
1000,add,38600
1000,getIndex,3900
1000,removeRoot,8100
1000,getByIndex,400
1000,add,40000
1000,getIndex,3700
1000,removeRoot,11600
1000,getByIndex,400
1000,add,39500
1000,getIndex,4300
1000,removeRoot,7900
1000,getByIndex,400
1000,add,48400
1000,getIndex,4300
1000,removeRoot,7600
1000,getByIndex,400
1000,add,36300
1000,getIndex,4400
1000,removeRoot,9300
1000,getByIndex,300
1000,add,46100
1000,getIndex,4700
1000,removeRoot,8800
1000,getByIndex,400
1000,add,49800
1000,getIndex,4800
1000,removeRoot,8800
1000,getByIndex,600
1000,add,38300
1000,getIndex,4900
1000,removeRoot,9600
1000,getByIndex,500
1000,add,49700
1000,getIndex,4600
1000,removeRoot,7800
1000,getByIndex,500
1000,add,39100
1000,getIndex,3600
1000,removeRoot,8200
1000,getByIndex,300
1000,add,40500
1000,getIndex,4100
1000,removeRoot,8000
1000,getByIndex,500
1000,add,61600
1000,getIndex,4300
1000,removeRoot,10800
1000,getByIndex,400
1000,add,43000
1000,getIndex,4000
1000,removeRoot,7800
1000,getByIndex,500
1000,add,47000
1000,getIndex,4300
1000,removeRoot,8900
1000,getByIndex,500
1000,add,44200
1000,getIndex,3700
1000,removeRoot,8000
1000,getByIndex,400
1000,add,47900
1000,getIndex,4500
1000,removeRoot,8100
1000,getByIndex,300
1000,add,49300
1000,getIndex,4200
1000,removeRoot,9200
1000,getByIndex,1700
1000,add,40500
1000,getIndex,4400
1000,removeRoot,8600
1000,getByIndex,400
1000,add,43200
1000,getIndex,7300
1000,removeRoot,7900
1000,getByIndex,400
1000,add,29900
1000,getIndex,4000
1000,removeRoot,8100
1000,getByIndex,400
1000,add,47000
1000,getIndex,4000
1000,removeRoot,7700
1000,getByIndex,500
1000,add,38300
1000,getIndex,3700
1000,removeRoot,9800
1000,getByIndex,500
1000,add,42300
1000,getIndex,4300
1000,removeRoot,21800
1000,getByIndex,500
1000,add,48500
1000,getIndex,4000
1000,removeRoot,8100
1000,getByIndex,500
1000,add,38300
1000,getIndex,4100
1000,removeRoot,8100
1000,getByIndex,800
1000,add,41200
1000,getIndex,5900
1000,removeRoot,7400
1000,getByIndex,300
1000,add,41100
1000,getIndex,4200
1000,removeRoot,10300
1000,getByIndex,300
1000,add,54100
1000,getIndex,4200
1000,removeRoot,8200
1000,getByIndex,300
1000,add,44300
1000,getIndex,4300
1000,removeRoot,8500
1000,getByIndex,400
1000,add,51300
1000,getIndex,3400
1000,removeRoot,8900
1000,getByIndex,400
1000,add,28800
1000,getIndex,2900
1000,removeRoot,6700
1000,getByIndex,400
1000,add,28500
1000,getIndex,2700
1000,removeRoot,6100
1000,getByIndex,300
1000,add,32000
1000,getIndex,2900
1000,removeRoot,6200
1000,getByIndex,400
1000,add,28900
1000,getIndex,2800
1000,removeRoot,6100
1000,getByIndex,300
1000,add,28600
1000,getIndex,2700
1000,removeRoot,7400
1000,getByIndex,400
1000,add,41100
1000,getIndex,4300
1000,removeRoot,8500
1000,getByIndex,800
1000,add,52000
1000,getIndex,4300
1000,removeRoot,8500
1000,getByIndex,600
1000,add,51300
1000,getIndex,4500
1000,removeRoot,7700
1000,getByIndex,500
1000,add,39000
1000,getIndex,3400
1000,removeRoot,6300
1000,getByIndex,300
1000,add,31600
1000,getIndex,3700
1000,removeRoot,8400
1000,getByIndex,400
1000,add,30300
1000,getIndex,3200
1000,removeRoot,5700
1000,getByIndex,400
1000,add,32200
1000,getIndex,3800
1000,removeRoot,17700
1000,getByIndex,800
1000,add,54700
1000,getIndex,6300
1000,removeRoot,11300
1000,getByIndex,500
1000,add,40400
1000,getIndex,5900
1000,removeRoot,9900
1000,getByIndex,500
1000,add,51400
1000,getIndex,3800
1000,removeRoot,7400
1000,getByIndex,400
1000,add,93700
1000,getIndex,4400
1000,removeRoot,7500
1000,getByIndex,500
1000,add,50300
1000,getIndex,4300
1000,removeRoot,8200
1000,getByIndex,600
1000,add,43200
1000,getIndex,4200
1000,removeRoot,7700
1000,getByIndex,500
1000,add,44400
1000,getIndex,3900
1000,removeRoot,8400
1000,getByIndex,300
1000,add,38400
1000,getIndex,3700
1000,removeRoot,7600
1000,getByIndex,300
1000,add,38700
1000,getIndex,4100
1000,removeRoot,8000
1000,getByIndex,600
1000,add,49300
1000,getIndex,6300
1000,removeRoot,7700
1000,getByIndex,600
1000,add,64600
1000,getIndex,4300
1000,removeRoot,9200
1000,getByIndex,400
1000,add,40900
1000,getIndex,4000
1000,removeRoot,8300
1000,getByIndex,300
1000,add,41500
1000,getIndex,3700
1000,removeRoot,8300
1000,getByIndex,300
1000,add,47700
1000,getIndex,4300
1000,removeRoot,8400
1000,getByIndex,400
1000,add,48000
1000,getIndex,4100
1000,removeRoot,9000
1000,getByIndex,600
1000,add,50500
1000,getIndex,3800
1000,removeRoot,9100
1000,getByIndex,600
1000,add,49700
1000,getIndex,3400
1000,removeRoot,8400
1000,getByIndex,500
1000,add,47200
1000,getIndex,3800
1000,removeRoot,7500
1000,getByIndex,500
1000,add,45800
1000,getIndex,4100
1000,removeRoot,7400
1000,getByIndex,500
1000,add,58700
1000,getIndex,4400
1000,removeRoot,7500
1000,getByIndex,600
1000,add,46500
1000,getIndex,4200
1000,removeRoot,7700
1000,getByIndex,500
1000,add,50000
1000,getIndex,3900
1000,removeRoot,8800
1000,getByIndex,400
1000,add,50000
1000,getIndex,4100
1000,removeRoot,8800
1000,getByIndex,600
1000,add,45500
1000,getIndex,4400
1000,removeRoot,8600
1000,getByIndex,500
1000,add,60800
1000,getIndex,18800
1000,removeRoot,12100
1000,getByIndex,400
1000,add,41300
1000,getIndex,4600
1000,removeRoot,9900
1000,getByIndex,300
1000,add,41300
1000,getIndex,3900
1000,removeRoot,8400
1000,getByIndex,500
1000,add,48000
1000,getIndex,4600
1000,removeRoot,7900
1000,getByIndex,600
1000,add,46300
1000,getIndex,4100
1000,removeRoot,8000
1000,getByIndex,500
1000,add,53700
1000,getIndex,4300
1000,removeRoot,9400
1000,getByIndex,300
1000,add,50400
1000,getIndex,4000
1000,removeRoot,12100
1000,getByIndex,600
1000,add,48000
1000,getIndex,4400
1000,removeRoot,7600
1000,getByIndex,600
1000,add,44700
1000,getIndex,4200
1000,removeRoot,7900
1000,getByIndex,400
1000,add,46000
1000,getIndex,3900
1000,removeRoot,8000
1000,getByIndex,400
1000,add,50200
1000,getIndex,16400
1000,removeRoot,8500
1000,getByIndex,900
1000,add,47700
1000,getIndex,4300
1000,removeRoot,10000
1000,getByIndex,600
1000,add,60300
1000,getIndex,4100
1000,removeRoot,8200
1000,getByIndex,300
1000,add,69700
1000,getIndex,6000
1000,removeRoot,10300
1000,getByIndex,300
1000,add,45600
1000,getIndex,3900
1000,removeRoot,9000
1000,getByIndex,300
1000,add,50300
1000,getIndex,4700
1000,removeRoot,8600
1000,getByIndex,300
1000,add,30100
1000,getIndex,4500
1000,removeRoot,7900
1000,getByIndex,300
1000,add,44600
1000,getIndex,3800
1000,removeRoot,12000
1000,getByIndex,300
1000,add,45400
1000,getIndex,4200
1000,removeRoot,8500
1000,getByIndex,400
1000,add,48000
1000,getIndex,4100
1000,removeRoot,7900
1000,getByIndex,500
1000,add,50700
1000,getIndex,4000
1000,removeRoot,9800
1000,getByIndex,300
1000,add,44600
1000,getIndex,4200
1000,removeRoot,8500
1000,getByIndex,1000
1000,add,53500
1000,getIndex,5000
1000,removeRoot,7300
1000,getByIndex,400
